ItemID,Name,Processor,RAM GB,Hard Drive,Graphics,Brand,Item Weight,Processor Brand,Memory Type,Hard Drive Interface,Sellers Rank,Date First Available,Rating,Price,Error
3207,"HP OMEN 880 Gaming Desktop Computer, AMD Quad-Core Ryzen 5 1400 up to 3.4GHz, 16GB DDR4, 256GB SSD + 1TB 7200 RPM HDD, GTX 1060, DVD, 2x2 AC WiFi + BT 4.2, Type-C, KB & Mouse, Windows 10",AMD R Series,16,256 GB SSD,NVIDIA GeForce GTX 1060,HP,—,AMD,DDR3 SDRAM,Solid State,"37,764",27-May-18,3.3,"1,349.00",
3208,"Dell XPS 8930 Tower Desktop with 8th Gen Intel Core i7-8700 & Windows 10 - Upgrade OS (Operating System), RAM (Memory), HDD (Hard Drive), SSD (Solid State Drive), GPU (Graphics Card), No Optical Drive",Intel Core i7,8,1 TB HDD 7200 rpm,Intel UHD Graphics 630,Dell,22 lbs,Intel,DDR SDRAM,Serial ATA,"18,236",29-Nov-18,5,899,
3209,Lenovo ThinkCentre M910s 10MK003AUS - SFF - Intel i7 6700 3.4GHz Quad-Core - 8GB - 512GB - Windows 10 pro,Intel Core 2 Quad,8,512 GB SSD,Intel HD Graphics 530,Lenovo,11.9 lbs,Intel,DDR3 SDRAM,eSATA,"32,734",8-Feb-19,"Be the first to review this item  
0.0",795,
3210,"Newest Dell XPS 8930 Desktop Computer PC, Intel 6-Core i7-8700 3.2GHz Processor, 8GB DDR4, 16GB Intel Optane Accelerated 1TB HDD, NVIDIA GeForce GTX 1060, DVDRW, Bluetooth, WiFi, HDMI, Windows 10",Intel Core i7,8,1 TB mechanical_hard_drive,NVIDIA GeForce GTX 1060,Dell,—,Intel,DDR3 SDRAM,Serial ATA,"18,403",16-Mar-19,"Be the first to review this item  
0.0",949,
3211,Custom Gaming Tower Intel Quad Core i7 3.4GHz Windows 7 Pro / 16GB RAM/New Huge 3TB HDD/WiFi/Desktop Computer PC + 4GB HDMI GTX745 NVIDIA,Core i7-2600,16,3 TB mechanical_hard_drive,geforce gtx 745,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"24,413",30-Aug-17,"Be the first to review this item  
0.0",669.95,
3212,"Dell Optiplex 9010 Desktop PC - Intel Core i5 3.6GHz, 8GB DDR3, New 1TB Hard Drive, Win 7 Pro 64-Bit, WiFi, USB 3.0, DVD, 2X Display Port + New 24in LCD Monitor (Renewed)",Intel Core i5,8,1 TB 7200,integrated,Dell,35 lbs,Intel,DDR3 SDRAM,Serial ATA,"56,979",25-Mar-19,"Be the first to review this item  
0.0",608.99,
3213,"Latest_Dell Vostro High Performance Desktop, 8th Generation Intel Core i7-8700 Processor,8GB RAM,1TB 7200 SATA Hard Drive, Wireless+Bluetooth,DVD,HDMI,Windows 10 Pro",Intel Core i7,8,1 TB,intel,Dell,11.6 lbs,Intel,GDDR4,Serial ATA,"12,701",19-Feb-19,"Be the first to review this item  
0.0",849.99,
3214,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i7-8700 6-Core Processor up to 4.60 GHz, 24GB DDR4 Memory, 1TB Solid State Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro (64-bit)",Intel Core i7,24,1 TB SSD,Intel UHD Graphics 630,Dell,12 lbs,Intel,DDR4 SDRAM,Solid State,"35,434",18-Dec-18,"Be the first to review this item  
0.0","1,499.00",
3215,"SkyTech [RTX 2080 TI] Legacy – VR Ready Gaming Computer PC Desktop – Ryzen 7 2700X, 500GB Samsung 970 Evo NVMe SSD, RTX 2080 Ti 11GB, 360mm Liquid Cool, 2TB HDD, 16GB DDR4, Window 10 Pro",AMD Ryzen 7 2700X 8-Core 3.7 GHz (4.3 GHz Max Boost),,500GB Samsung 970 EVO M.2 NVMe SSD & 2TB 7200RPM Secondary HDD,Nvidia GeForce RTX 2080 Ti 11GB GDDR6,Skytech Gaming,—,AMD,DDR SDRAM,Serial ATA,"77,424",19-Aug-18,"Be the first to review this item  
0.0","2,672.56",
3216,"2019 HP OMEN Gaming VR-Ready Desktop | Intel Quad Core i7-7700 | NVIDIA GeForce GTX1070-8G | DVD-RW | Bluetooth | Win 10 | Include Keyboard & Mouse | Upgrade to 64G RAM DDR4, 1TB SSD Boot + 2TB HDD",Intel Core i7,8,1 TB flash_memory_solid_state,GeForce GTX1070,HP,23.2 lbs,Intel,SDRAM,Serial ATA,"14,060",5-Dec-18,3.9,"1,499.00",
3217,"Dell Inspiron 2019 Flagship 3000 Desktop, Intel Quad-Core i7-7700 up to 4.2GHz 2GB NVIDIA GeForce GTX 1050 32GB DDR4 128GB SSD 1TB 7200rpm HDD Bluetooth 4.0 MaxxAudio Pro Keyboard&Mouse Win 10 Pro",Intel Core i7,32,128 GB Hybrid,NVIDIA GeForce GTX 1050,Dell,—,Intel,DDR SDRAM,Solid State,"57,374",22-Dec-18,"Be the first to review this item  
0.0","1,149.00",
3218,"CLX SET Gaming PC, Intel i9 7920X 2.9GHz 12-Core, 32GB DDR4, GeForce GTX 1080 Ti, 480GB SSD + 3TB HDD, WiFi, Windows 10 Home, Black",Core i9 7920X,32,3000 GB Mechanical Hard Drive,NVIDIA GeForce GTX 1080 Ti,CybertronPC,27 lbs,Intel,,Serial ATA-600,"63,032",14-Aug-17,3.2,"3,999.99",
3219,"2018 Flagship Dell Inspiron 3650 Desktop Computer, Intel Quad-Core i5-6400 up to 3.30GHz, 8GB RAM,1TB HDD, DVD Burner, WLAN, Bluetooth, HDMI, USB 3.0, MaxxAudio, Windows 7 Professional",Core i5 6400,16,256 GB SSD,Intel Integrated Graphics,Dell,16.5 lbs,Intel,DDR3 SDRAM,Solid State,"29,971",29-Mar-18,2.5,785,
3220,"HP Slimline 270-p033w Desktop Tower, Intel Celeron G3930 CPU, 8GB RAM, 256GB SSD, Windows 10 Pro, Customized to Meet Upgraded Specs (8GB RAM | 256GB SSD | Windows 10 Pro)",Intel Celeron D,8,256 GB,—,HP,—,Intel,DDR SDRAM,Solid State,"14,688",16-Jan-19,4.6,389.99,
3221,"Dell OptiPlex 3060 Micro Desktop Computer with Intel Core i3-8100T 3.1 GHz Quad-Core, 4GB RAM, 500GB HDD (WMT3D)",8032,4,500 GB Mechanical Hard Drive,Integrated Graphics,Dell,2.6 lbs,Intel,,Serial ATA,"3,215",7-Jun-18,5,480.1,
3222,"2018 Lenovo IdeaCentre 720 Desktop Computer, 8-Core AMD Ryzen 7 1700 up to 3.7GHz(beat i7-7700k), 16GB DDR4, 1TB 7200RPM HDD, Radeon RX 560, DVD±RW, 802.11ac WIFI, Bluetooth, USB 3.0, HDMI, Windows 10",AMD R Series,16,1 TB HDD 7200 rpm,AMD Radeon RX 560,Lenovo,19.8 lbs,AMD,DDR3 SDRAM,Serial ATA,"32,150",26-Apr-18,3.4,698.99,
3223,"Dell Vostro Latest Real Business (Better Design Than Inspiron or XPS) Premium Desktop Computer- Intel i7-8700 CPU, 8GB RAM, 128GB SSD+1TB HD, DVD R/W, HDMI, VGA, Win 10 Pro, Wireless+Bluetooth",Intel Core i7,8,1 TB flash_memory_solid_state,—,Dell,—,Intel,GDDR4,Serial ATA,"19,294",2-Dec-18,"Be the first to review this item  
0.0","1,093.90",
3224,"Dell OptiPlex 7050 Tower Desktop Computer, Intel Core i7-7700, 16GB DDR4, 256GB Solid State Drive, Windows 10 Pro (0Y88G)",Intel Core i7-7700 Processor,16,Flash Memory Solid State,"AMD Radeon R7450, 4GB",Dell,17.75 lbs,Intel,,,"7,123",11-Feb-17,3.1,"1,279.00",
3225,"ReCircuit Optiplex 990 Desktop Computer - Intel Core i5 3.4GHz, 8GB DDR3, New 250GB SSD, Windows 7 Pro 64-Bit, WiFi, DVDRW (Prepared by ReCircuit)",Intel Core i5,8,250 GB SSD,integrated,ReCircuit,15 lbs,Intel,DDR3 SDRAM,Solid State,"109,540",17-Oct-18,"Be the first to review this item  
0.0",410.99,
3226,Custom Gaming Tower Intel Quad Core i7 3.4GHz Windows 7 Pro / 32GB RAM/New Huge 2TB HDD/WiFi/Desktop Computer PC + 4GB GTX745 NVIDIA HDMI,Core i7-2600,32,2 TB mechanical_hard_drive,NVIDIA GeForce GTX 745,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"120,369",30-Aug-17,"Be the first to review this item  
0.0",869.95,
3227,"Optiplex 3060 Micro Form Factor PC Desktop Bundle, 24"" Display, Keyboard, Mouse, Intel i5-8500T 2.1GHz, 8GB RAM, 500GB HDD, Windows 10 Pro, 3 YR Warranty",Intel Mobile CPU,8,500 GB mechanical_hard_drive,—,AVENTIS,—,Intel,DIMM,Solid State,"32,324",26-Dec-18,"Be the first to review this item  
0.0",879,
3228,"HP Workstation Z440 Desktop PC - Intel Xeon E5-1607v4 3.1GHz Quad Core CPU, 8GB DDR4, 256GB SSD, DVDRW, No Graphics Included, 8X USB 3.0, Win 10 Pro 64-bit",3.1 GHz Quad Core Xeon,8,256 GB SSD,,HP,31.9 pounds,Intel,GDDR4,Solid State,"33,448",3-Apr-19,"Be the first to review this item  
0.0",899.99,
3229,"ReCircuit Optiplex 990 SFF Desktop - Intel Core i5 3.1GHz, 16GB DDR3, New 1TB Hard Drive, Windows 10 Pro 64-Bit, WiFi, DVDRW + New ReCircuit 24"" LCD Monitor (Prepared by ReCircuit)",Intel Core i5,16,1 TB 7200,integrated,ReCircuit,39 lbs,Intel,DDR3 SDRAM,Serial ATA,"12,405",30-Aug-17,4.3,675.99,
3230,"Dell OptiPlex 3060 Mini Desktop Computer with Intel Core i5-8500 3 GHz Hexa-Core, 8GB RAM, 500GB HDD (VKXV1)",Intel Core i5,8,500 GB Mechanical Hard Drive,Integrated Graphics,Dell,17.49 lbs,Intel,,Serial ATA,"9,215",9-Jun-18,"Be the first to review this item  
0.0",667.99,
3231,"ReCircuit Optiplex 990 Desktop Computer - Intel Core i7 3.8GHz, 16GB DDR3, 1TB SSD, Windows 10 Pro 64-Bit, WiFi, DVDRW + 2X New 24"" LCD Monitor (Prepared by ReCircuit)",Intel Core i7,16,1 TB SSD,Intel HD Graphics,ReCircuit,47 lbs,Intel,DDR3 SDRAM,Solid State,"48,562",18-Jul-18,5,"1,278.99",
3232,"CYBERPOWERPC Gamer Master GMA430 Desktop Gaming PC (AMD Ryzen 5 2600 3.4GHz, AMD RX 580 4GB, 8GB DDR4 RAM, 3TB 7200RPM HDD & Win 10 Home), Black",8032,8,3072 GB 7200 RPM SATA III,RX 580,CyberpowerPC,32 lbs,AMD,GDDR5,Serial ATA-600,"84,442",18-Apr-17,4,939.99,
3233,"ThinkCentre M710S M710 SFF, Intel Quad Core i5-7400, 8GB, 1TB 7200RPM HDD, Win10 Pro, Business Desktop, 3 YR WTY, Choose RAM and Storage Options by Click on Cutomize Now >",Core i5-2520M,8,1 TB mechanical_hard_drive,—,Vision Computers,16.7 lbs,Intel,GDDR4,Serial ATA-600,"7,361",28-Feb-19,"Be the first to review this item  
0.0",649,
3234,Huge New 1TB Solid State Drive SSD/Gamer/Small Form Factor/Intel Quad Core i7 3.4GHz / Windows 10 Pro / 16GB RAM/WiFi/Computer PC + 1GB HDMI NVIDIA,Core i7-2600,16,1 TB SSD,—,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"129,354",30-Aug-17,"Be the first to review this item  
0.0",779.95,
3235,"Lenovo Thinkcentre M900 Small Form Factor Desktop PC, Intel Core i7-6700 Processor 3.4Ghz , 8GB 8GB DDR4 2133 UDIMM Memory, 500GB HDD, Windows 10 Professional",Intel Core i7,8,500 GB mechanical_hard_drive,integrated_graphics,Lenovo,—,Intel,DDR4 SDRAM,ATA,"10,637",28-Jan-18,"Be the first to review this item

0.0",829,
3236,"Blair Technology Group Optiplex 780 Desktop, Intel Core 2 Duo Processor, 4GB RAM, 160GB Hard Drive, DVD, Keyboard & Mouse, Wi-Fi, Windows 10 Home, 17"" LCD Monitor (Brand May Vary) (Prepared by BTG)",Core 2 Duo E7500,4,160 GB HDD 7200 rpm,—,Dell,—,Intel,DDR3 SDRAM,Serial ATA,"41,505",9-Oct-18,"Be the first to review this item  
0.0",173.99,
3237,"Acer Aspire High Performance Desktop PC, Intel Core i5 7th gen Quad Core 7400(3.0 Ghz) processor, 8GB DDR4, 1TB HDD, 300w PSU, DVDRW, Bluetooth 4.0, HDMI, Windows 10, includes Mouse and Keyboard",Intel Core i5,8,200 GB HDD 7200 rpm,Intel HD Graphics 630,Acer,16 lbs,Intel,DDR4 SDRAM,Serial ATA-300,"21,987",1-Mar-17,3.2,609.99,
3238,"2018 Dell Inspiron Desktop | Intel Core i3-8100 3.6GHz | Up to 16GB DDR4 RAM, 2TB HDD & 512GB SSD Hard Drive | WiFi | DVD-RW | Optional Monitor (Natural Silver & Piano Black) | Windows 10",Intel Core i3,8,1 TB HDD 7200 rpm,Intel UHD Graphics 630,Dell,10.6 lbs,Intel,DDR SDRAM,Serial ATA,"10,616",10-Dec-18,4,519,
3239,"CORSAIR ONE i140 Compact Gaming Desktop PC,i7-9700K,RTX 2080,480GB M.2 SSD,2TB HDD,32GB DDR4,Windows 10 Home",—,32,2 TB,NVIDIA GeForce RTX 2080,Corsair,16.27 lbs,Intel,DDR4 SDRAM,,"4,256",6-Jan-19,4,"2,999.99",
3240,"Dell Inspiron i3668 Desktop - 7th Generation Intel Core i7-7700 Processor up to 4.2 GHz, 32GB DDR4 Memory, 512GB SSD + 2TB SATA Hard Drive, Intel HD Graphics, DVD Burner, Windows 10 Pro",Intel Core i7,32,2512 GB flash_memory_solid_state,Intel Integrated Graphics,Dell,14 lbs,Intel,DDR SDRAM,Solid State,"30,013",1-Jun-17,3.9,"1,327.24",
3241,"Samsung ArtPC PULSE Desktop 512GB SSD 32GB RAM EXTREME (Intel Core i7-6700K cpu - 4.00GHz TURBO BOOST 4.20GHz, 32 GB RAM, 512 GB SSD,Radeon RX460, Harmon Kardon speaker, Win10) PC Computer DP700C6A",Core i7 6700k,32,512 GB flash_memory_solid_state,—,Samsung,7.4 lbs,Intel,SODIMM,Serial ATA,"94,113",24-Dec-16,5,"1,999.00",
3242,"HP Pavilion Power Desktop Computer, AMD Ryzen 5 1400, AMD Radeon RX 580, 8GB RAM, 1TB Hard Drive, Windows 10 (580-130, Black)",8032,8,1000 GB Mechanical Hard Drive,AMD Radeon RX 580,HP,15 lbs,AMD,,Serial ATA,"21,315",28-Sep-17,3.1,898.95,
3243,"Dell 60NX0 OptiPlex 7460 23.8"" 1920 X 1080 All-in-One Desktop Computer with Intel Core i7-8700 3.2 GHz, 8GB RAM, 256GB SSD, Black",Intel Core i7,8,256 GB flash_memory_solid_state,Intel UHD Graphics 630,Dell,26.9 lbs,Intel,,Solid State,"8,588",14-Jun-18,"Be the first to review this item  
0.0","1,229.99",
3244,"HP Pavilion 590 Desktop - 8th Gen Intel Core i7-8700 6-Core up to 4.60 GHz, 32GB DDR4 Memory, 512GB SSD, 2GB AMD Radeon RX 550 Graphics, DVD Writer, Windows 10 Pro, Silver",Intel Core i7,32,512 GB SSD,AMD Radeon RX 550,HP,11.35 lbs,Intel,DDR SDRAM,Solid State,"65,114",24-Jul-18,4,"1,299.00",
3245,"Lenovo ThinkCentre M910q Tiny Desktop 10MV000NUS - Intel Core i5-7500T Processor, 8GB RAM, 256GB PCIe SSD, Windows 10 Pro",Intel Core i5,8,Flash Memory Solid State,Intel Integrated Graphics,Lenovo,2.9 lbs,Intel,,Serial ATA-600,"15,346",14-Mar-17,"Be the first to review this item  
0.0",820.9,
3246,Acer Newest Flagship Premium Tiny Desktop PC | Intel Core i3-4170T | 8GB RAM | 256GB SSD | VGA | Bluetooth | WIFI | Windows 10 | USB Keyboard and USB Mouse (Black),Core i3-4170T,8,256 GB flash_memory_solid_state,Intel HD Graphics,Acer,3.31 lbs,Intel,SDRAM,Serial ATA,"38,926",24-Apr-17,4.1,439,
3247,"Dell XPS 8930 VR Ready Gaming Desktop Computer, 8th Gen Intel Hexa-core i7-8700 4.6GHz, DVDRW, Windows 10, Up to 8GB 16GB 32GB DDR4, 128GB 256GB 512GB 1TB SSD/ 1TB 2TB HDD, GTX 1030 1060 1050 Ti",Intel Core i7,64,8 TB,NVIDIA GeForce GTX 750,Dell,31 lbs,Intel,DDR SDRAM,Serial ATA,"9,641",11-Oct-16,5,879,
3248,Huge New 1TB Solid State Drive SSD/Small Form Factor/Intel Quad Core i7 3.4GHz / Windows 10 Pro / 32GB RAM/WiFi/Gaming Computer PC + 1GB HDMI NVIDIA,Core i7-2600,32,1 TB SSD,—,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"15,608",30-Aug-17,5,839.95,
3249,Desktop Optiplex Quad Core i7-2600 3.4GHz CPU Windows 10 Pro 32GB RAM/New 512GB Solid State Drive SSD/WiFi/PC Computer System + MS Office,Core i7-2600,32,512 GB SSD,—,Quality Refurbished Computers,,Intel,DDR3 SDRAM,ATA,"24,086",26-Aug-17,"Be the first to review this item  
0.0",819.95,
3250,"Blair Technology Group Elite 8200 Desktop, Intel Core i5 Processor, 8GB RAM, 500GB Hard Drive, DVD-RW, Windows 10 (Prepared by BTG)",Core i5-2400,8,500 GB HDD 7200 rpm,—,HP,—,Intel,DDR3 SDRAM,Serial ATA,"58,422",4-Oct-18,4.5,164.99,
3251,"2018 Dell Inspiron Desktop | Intel Core i3-8100 3.6GHz | Up to 16GB DDR4 RAM, 2TB HDD & 512GB SSD Hard Drive | WiFi | DVD-RW | Optional Monitor (Natural Silver & Piano Black) | Windows 10",Intel Core i3,8,1 TB HDD 7200 rpm,Intel UHD Graphics 630,Dell,10.6 lbs,Intel,DDR SDRAM,Serial ATA,"10,616",10-Dec-18,4,519,
3252,18X-Core Video Editing Media Workstation Desktop Computer Intel Core i9 9980XE 3.0Ghz 128Gb DDR4 10TB HDD 2TB NVMe 970 3500MB/s SSD 1200W PSU 2-Way SLI Nvidia RTX 2080 Ti 11G,Core i9,128,11 TB,—,Adamant Computers,—,Intel,SDRAM,Serial ATA-600,,21-Dec-17,"Be the first to review this item  
0.0","8,559.99",
3253,Adamant Custom 9th Gen Video Editing Rendering Workstation Gaming Desktop Computer Intel Core i9 9900K 3.6Ghz Liquid Cooling 32Gb DDR4 RAM 4TB HDD 1TB SSD Wi-Fi Nvidia RTX 2080 Ti 11Gb,Core i9,32,5 TB mechanical_hard_drive,Nvidia Geforce,ADAMANT CUSTOM,—,Intel,SDRAM,Serial ATA-600,"100,129",6-Nov-18,"Be the first to review this item  
0.0","3,249.99",
3254,Dell OptiPlex 9020 Desktop Computer (OP90209571BLK),Core i7-4790,8,1000 GB,AMD Radeon R7,Dell,—,Intel,DDR3 SDRAM,,"45,530",16-Oct-14,4.1,365,
3255,"Dell XPS 8920 Desktop - Intel Core i7-7700 7th Generation Quad-Core up to 4.2 GHz, 32GB DDR4 Memory, 2TB SATA Hard Drive, 2GB Nvidia GeForce GT 730, DVD Burner, Windows 10",Intel Core i7,32,,NVIDIA GeForce GT 730,,31 lbs,Intel,,,,,4.5,"1,339.00",
3256,"CYBERPOWERPC Gamer Supreme Liquid Cool SLC10220CPG Gaming PC (Intel i9-9900K 3.6GHz, 16GB DDR4, NVIDIA GeForce RTX 2080 8GB, 480GB SSD, 3TB HDD, WiFi & Win 10 Home) White",—,16,3072 GB 7200 RPM SATA III,NVIDIA GeForce RTX 2080,CyberpowerPC,32 lbs,Intel,GDDR5,Serial ATA-600,"4,362",19-Aug-18,4.8,"2,229.99",
3257,Dell OptiPlex 990 DT/Core i7-2600 Quad @ 3.40 GHz/12GB DDR3/1TB HDD/DVD-RW/WINDOWS 7 PRO 64 BIT,Core i7-2600,12,1 TB mechanical_hard_drive,Intel HD Graphics 2000,Dell,16.7 lbs,Intel,DDR3 SDRAM,Serial ATA,"53,899",24-Apr-15,5,349,
3258,"Dell AWAUR7-7883SLV-PUS Alienware Gaming PC Desktop Aurora R7 - 8th Gen Intel Core i7-8700, 16GB DDR4 Memory, 256GB SSD + 2TB Hard Drive, NVIDIA GeForce GTX 1070 8GB GDDR5, Windows 10 64-bit",Core i7 Family,16,,NVIDIA GeForce GTX 1070,,32.67 lbs,,,,,,3.7,"1,515.99",
3259,2019 Dell Inspiron 3268 High Performance Business Desktop - Intel Dual-Core i3-7100 8G/16G DDR4 128G/256G/512G/1TB SSD 1TB/2TB HDD DVDRW 802.11ac Bluetooth HDMI Media Reader MaxxAudio Win 10 Pro,Intel Core i3,4,500 GB HDD 5400 rpm,Intel HD Graphics 630,Dell,9.7 lbs,Intel,DDR SDRAM,eSATA,"7,305",22-Jan-19,3,479,
3260,HP - Pavilion Slimline Desktop PC- Intel Pentium - / 8GB Memory / 1 TB Hard Drive / DVD±RW/CD-RW / Windows 8.1 64-bit-GRAY,Pentium J2900,8,1 TB flash_memory_solid_state,Integrated Graphics,HP,—,Intel,DDR3 SDRAM,Serial ATA,"29,895",27-Jul-15,3.2,249.95,
3261,"Dell Inspiron i3668 Flagship Premium High Performace Desktop Tower, Intel Core i3-7100 3.90 GHz Processor, 8GB DDR4,1TB 7200RPM HDD, DVD±RW, Bluetooth, HDMI, WIFI, Keyboard & Mouse, Windows 10",Intel Core i3,8,,Intel Integrated Graphics,,13.01 lbs,intel,,,,,4,509.99,
3262,Custom Gaming Desktop/Intel Quad Core i5 3.1GHz Windows 10 Pro / 24GB RAM/New 512GB Solid State Drive SSD/WiFi/Desktop Computer + 1GB HDMI NVIDIA,Core i5-2300,24,512 GB flash_memory_solid_state,—,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"150,527",30-Aug-17,"Be the first to review this item  
0.0",669.95,
3263,"2017 Dell Inspiron 3668 Premium High Performance Desktop - Intel Quad-Core i5-7400 Up to 3.5GHz, 16GB RAM, 1TB HDD, DVDRW, Bluetooth, HDMI, 802.11bgn, MaxxAudio, 5-in-1 Media Card Reader, Win 10 Pro",Intel Core i5,16,1 TB HDD 7200 rpm,Intel HD Graphics 630,Dell,—,Intel,DDR2 SDRAM,Serial ATA-600,"34,612",7-Sep-17,"Be the first to review this item  
0.0",745.2,
3264,"Acer Aspire Desktop PC TC-780, Intel Core i5-7400 Quad-core up to 3.5GHz, USB 3.0,HDMI,802.11AC WiFi,Bluetooth,DVD-RW,Keyboard and Mouse, Win 10-Options 8G/12G/16G DDR4 RAM,2TB HDD or 256G/512G/1T SSD",Intel Core i5,8,500 GB flash_memory_solid_state,Intel HD Graphics 630,Acer,18.5 lbs,Intel,GDDR4,Serial ATA,"46,547",28-Jun-18,"Be the first to review this item  
0.0",549.99,
3265,"2019 HP Pavilion 23"" Full HD High Performance Premium Desktop PC, Intel i3-7100 3.9 GHz Processor 8GB DDR4 RAM 1TB 7200RPM HDD DVD 802.11ac Bluetooth VGA HDMI Wired Keyboard + Mouse Windows 10",Intel Core i3,8,1 TB HDD 7200 rpm,integrated intel hd graphics,HP,—,Intel,DDR3 SDRAM,Serial ATA,"12,841",10-Jan-19,"Be the first to review this item  
0.0",589,
3266,Custom Desktop Intel Quad Core i5-2400 3.1GHz Windows 10 Pro / 8GB RAM/New Huge 2TB HDD/WiFi/Computer PC + 1GB HDMI NVIDIA,Core i7-2600,32,2 TB mechanical_hard_drive,NVIDIA GeForce GTX 745,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"120,369",30-Aug-17,"Be the first to review this item  
0.0",869.95,
3267,10-Core Gaming Computer Desktop PC Tower 2 TB Quad 8GB R7 Graphic Custom Built,AMD A Series,8,2 TB,—,YL,18 lbs,AMD,GDDR4,Serial ATA-300,"152,484",25-Jan-16,"Be the first to review this item  
0.0",429.99,
3268,"HP Pavilion Desktop Computer | Intel Core i3-7100 3.9GHz | Up to (16GB RAM, 512GB SSD Boot + 1TB HDD) | DVD-RW | USB 3.0 Type-C | Keyboard & Mouse Included & Optional HP 27f Monitor | Windows 10",Intel Core i3,8,1128 GB,Intel HD Graphics 630,HP,—,Intel,SDRAM,Serial ATA,"7,100",17-Nov-18,4.6,539,
3269,"Dell XPS 8930 Tower Desktop - 8th Gen. Intel Core i7-8700 6-Core up to 4.60 GHz, 16GB DDR4 Memory, 256GB SSD + 2TB SATA Hard Drive, 4GB Nvidia GeForce GTX 1050Ti, DVD Burner, Windows 10 Pro, Black",Core i7 8700,16,2256 GB SSD + HDD 7200 rpm,NVIDIA GeForce GTX 1050 Ti,Dell,22 lbs,Intel,DDR SDRAM,Serial ATA,"17,112",26-Dec-17,"Be the first to review this item  
0.0","1,269.95",
3270,"HP Pavilion VR Ready Gaming Desktop Computer, AMD Ryzen 5 2400G up to 3.9GHz, 16GB DDR4, AMD Radeon RX 580, 1TB HDD + 512GB SSD (Boot), DVD-RW, USB 3.1, HDMI, Wireless-AC, Bluetooth 4.2, Windows 10",AMD R Series,16,512 GB,AMD Radeon RX 580 Graphics,HP,—,AMD,DDR3 SDRAM,Solid State,"71,203",28-Jan-19,"Be the first to review this item  
0.0",849,
3271,"CUK Mantis Custom Gaming PC (Intel i5-8400, 16GB DDR4-2666 RAM, 500GB SSD, NVIDIA GeForce GTX 1060 3GB, 450W Bronze PSU, Windows 10) The Best New VR Ready Tower Desktop Computer for Gamers",Intel Core i5,16,500 GB flash_memory_solid_state,NVIDIA GeForce GTX 1060,Computer Upgrade King,—,Intel,DDR4 SDRAM,Solid State,"15,978",16-Nov-17,4.1,849.99,
3272,"2018 Newest Flagship Dell Inspiron 5675 Premium Gaming VR Ready Desktop Computer (AMD Quad-Core Ryzen 5 1400 up to 3.4 GHz, 16GB DDR4 RAM, 128GB SSD + 1TB HDD, AMD Radeon RX 570 4GB, DVD, Windows 10)",AMD R Series,16,128 GB SSD,AMD Radeon RX 570,Dell,30.3 lbs,Intel,DDR4 SDRAM,Serial ATA,"53,423",30-Dec-17,3,999,
3273,"Dell 2018 Newest XPS 8920 Flagship High Performance Business Desktop Computer, Intel Quad-Core i7-7700 3.6GHz up to 4.2GHz, 16GB DDR4, 1TB HDD, DVDRW, HDMI, USB 3.0, USB 3.1, Windows 10",Intel Core i7,16,1 TB HDD 7200 rpm,Intel HD Graphics 630,Dell,22 lbs,Intel,DDR3 SDRAM,Serial ATA,"46,882",26-May-18,"Be the first to review this item  
0.0","1,599.11",
3274,"ReCircuit Optiplex 990 Desktop Computer - Intel Core i7 3.8GHz, 16GB DDR3, New 2TB EVO 860 SSD, Windows 10 Pro 64-Bit, WiFi, DVDRW (Prepared by ReCircuit)",Intel Core i7,16,2 TB SSD,integrated,ReCircuit,15 lbs,Intel,DDR3 SDRAM,Solid State,"160,710",19-Sep-18,"Be the first to review this item  
0.0","1,141.99",
3275,"iBUYPOWER Elite Gaming Computer Desktop PC ARCW 075i (AMD Ryzen 5 2600 3.4GHz, NVIDIA GeForce GTX 1660Ti 6GB, 1TB HDD, 240GB SSD, 8GB DDR4-2666 RAM, WiFi Included, RGB Lighting, Win 10 Home 64-bit)",,,,,,,,,,,,,,
3276,"Centaurus Archon 5 Gaming Computer - Intel i7 8700K 6-Core 4.7GHz OC, 16GB 3000MHz RAM, Nvidia RTX 2080 8GB, 1TB NVMe SSD, 240mm Liquid Cooler, Windows 10 / VR Ready Gaming Desktop",Intel Core i7,16,1 TB SSD,RTX 2080 8GB,Centaurus Computers,35 lbs,Intel,DIMM,Solid State,"279,943",3-Nov-16,5,"2,099.00",
3277,iBUYPOWER - Desktop - Intel Core i7-16GB Memory - NVIDIA GeForce RTX 2080-1TB Solid State Drive - Black/Gray - Windows 10,Intel Mobile CPU,16,1 TB flash_memory_solid_state,NVIDIA GeForce RTX 2080,iBUYPOWER,29.98 lbs,Intel,SDRAM,Solid State,"12,603",20-Nov-18,4,"1,749.99",
